,BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
7179,1015226.0,1333,broadway,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008110021.0,-73.987761,40.750829,105.0,3.0,10900.0,mn0502
7180,1015229.0,132,west 36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008110051.0,-73.988237,40.751658,105.0,3.0,10900.0,mn0502
7181,1015231.0,142,west 36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008110056.0,-73.988414,40.751732,105.0,3.0,10900.0,mn0502
7182,1015233.0,152,west 36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008110062.0,-73.988588,40.751806,105.0,3.0,10900.0,mn0502
7183,1015234.0,469,7 avenue,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008117501.0,-73.989941,40.751911,105.0,3.0,10900.0,mn0502
7184,1015236.0,499,seventh avenue,10018,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008120006.0,-73.989302,40.7528,105.0,3.0,10900.0,mn0502
7185,1015238.0,141,west   36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008120016.0,-73.988342,40.751721,105.0,3.0,10900.0,mn0502
7186,1015239.0,135,west 36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008120019.0,-73.988234,40.751677,105.0,3.0,10900.0,mn0502
7187,1015240.0,1359,broadway,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008120022.0,-73.987599,40.751704,105.0,3.0,10900.0,mn0502
7188,1015244.0,1370,broadway,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008120049.0,-73.987505,40.752048,105.0,4.0,10900.0,mn0502
7189,1015247.0,134,west 37 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008120063.0,-73.988028,40.752377,105.0,3.0,10900.0,mn0502
7190,1015249.0,148,west 37 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008120069.0,-73.988237,40.752465,105.0,3.0,10900.0,mn0502
7191,1015253.0,501,7 avenue,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008130001.0,-73.989165,40.752984,105.0,3.0,10900.0,mn0502
7192,1015254.0,1375,broadway,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008130016.0,-73.987461,40.752328,105.0,3.0,10900.0,mn0502
7193,1015255.0,1001,sixth avenue,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008130031.0,-73.98631,40.751842,105.0,4.0,10900.0,mn0502
7194,1015260.0,102,west 38 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008130040.0,-73.986227,40.752426,105.0,4.0,10900.0,mn0502
7195,1015262.0,1385,broadway,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008130055.0,-73.987389,40.752613,105.0,3.0,10900.0,mn0502
7196,1015265.0,1407,broadway,10018,manhattan,active,5.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008140015.0,-73.987151,40.753439,105.0,3.0,11300.0,mn0502
7197,1015266.0,1400,broadway,10018,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008140019.0,-73.987209,40.753187,105.0,4.0,11300.0,mn0502
7198,1015267.0,109,west 38 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008140030.0,-73.986462,40.752544,105.0,4.0,11300.0,mn0502
7199,1015272.0,1033,sixth avenue,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008147501.0,-73.985671,40.752703,105.0,4.0,11300.0,mn0502
7200,1015274.0,1410,broadway,10018,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008140052.0,-73.987111,40.753497,105.0,4.0,11300.0,mn0502
7201,1015275.0,1411,broadway,10018,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008150001.0,-73.987068,40.753716,105.0,3.0,11300.0,mn0502
7202,1015277.0,104,west 40 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008150021.0,-73.985472,40.753724,105.0,4.0,11300.0,mn0502
7203,1015281.0,1430,broadway,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008150046.0,-73.986905,40.754158,105.0,4.0,11300.0,mn0502
7204,1015291.0,90,5 avenue,10011,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008160037.0,-73.993379,40.736354,105.0,2.0,5400.0,mn0501
7205,1015292.0,96,5 avenue,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008160042.0,-73.993202,40.736592,105.0,2.0,5400.0,mn0501
7206,1015294.0,22,west   15 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008167501.0,-73.994212,40.737141,105.0,2.0,5400.0,mn0501
7207,1015296.0,30,west 15 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008160059.0,-73.994515,40.73727,105.0,2.0,5400.0,mn0501
7208,1015298.0,36,west 15th street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008160062.0,-73.994742,40.737366,105.0,2.0,5400.0,mn0501
7209,1015299.0,40,west 15 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008160063.0,-73.994898,40.73743,105.0,2.0,5400.0,mn0501
7210,1015301.0,58,west 15th street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008160074.0,-73.995742,40.737781,105.0,2.0,5400.0,mn0501
7211,1015308.0,29,west 15 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008170025.0,-73.994259,40.737183,105.0,3.0,5400.0,mn0501
7212,1015317.0,54,west 16th street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008170085.0,-73.994364,40.738042,105.0,3.0,5400.0,mn0501
7213,1015318.0,108,fifth avenue,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008177501.0,-73.992992,40.737306,105.0,3.0,5400.0,mn0501
7214,1015376.0,43,west 16 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008180010.0,-73.994096,40.737948,105.0,3.0,5400.0,mn0501
7215,1015393.0,110,5 avenue,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008180041.0,-73.992599,40.737424,105.0,3.0,5400.0,mn0501
7216,1015394.0,114,5 avenue,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008180051.0,-73.992397,40.737696,105.0,3.0,5400.0,mn0501
7217,1015396.0,12,west   17 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008180058.0,-73.992949,40.738212,105.0,3.0,5400.0,mn0501
7218,1015400.0,26,west 17 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008180066.0,-73.993277,40.738349,105.0,3.0,5400.0,mn0501
7219,1015405.0,50,west   17 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008180078.0,-73.99384,40.738585,105.0,3.0,5400.0,mn0501
7220,1015409.0,44,west 18 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008190010.0,-73.993274,40.739118,105.0,3.0,5400.0,mn0501
7221,1015412.0,33,west 17 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008190019.0,-73.99344,40.738437,105.0,3.0,5400.0,mn0501
7222,1015413.0,29,west   17 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008190022.0,-73.993346,40.738398,105.0,3.0,5400.0,mn0501
7223,1015418.0,11,west 17 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008190031.0,-73.992931,40.738225,105.0,3.0,5400.0,mn0501
7224,1015423.0,6,west   18 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008190050.0,-73.992379,40.738741,105.0,3.0,5400.0,mn0501
7225,1015424.0,10,west   18 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008190052.0,-73.992473,40.73878,105.0,3.0,5400.0,mn0501
7226,1015426.0,18,west 18 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008190056.0,-73.99266,40.738859,105.0,3.0,5400.0,mn0501
7227,1015446.0,22,west 19 street,10011,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008200026.0,-73.992332,40.73948,105.0,3.0,5400.0,mn0501
7228,1015449.0,7,west 18 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008200033.0,-73.992415,40.738774,105.0,3.0,5400.0,mn0501
7229,1015450.0,3,west   18 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008200036.0,-73.992321,40.738736,105.0,3.0,5400.0,mn0501
7230,1015451.0,130,fifth avenue,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008200038.0,-73.991744,40.738596,105.0,3.0,5400.0,mn0501
7231,1015455.0,140,fifth avenue,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008207501.0,-73.991448,40.739005,105.0,3.0,5400.0,mn0501
7232,1015456.0,8,west 19 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008207503.0,-73.992003,40.739343,105.0,3.0,5400.0,mn0501
7233,1015465.0,39,west 19 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008210014.0,-73.992725,40.739666,105.0,3.0,5400.0,mn0501
7234,1015472.0,11,west 19 street,10011,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008210032.0,-73.992083,40.739395,105.0,3.0,5400.0,mn0501
7235,1015475.0,142,fifth avenue,10011,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008210038.0,-73.991321,40.739178,105.0,3.0,5400.0,mn0501
7236,1015478.0,150,5 avenue,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008210041.0,-73.99108,40.739507,105.0,3.0,5400.0,mn0501
7237,1015479.0,6,west   20 street,10011,manhattan,not active,0.0,other,2022.0,0,0,0,2022.0,0,0.0,1008210049.0,-73.991527,40.739911,105.0,3.0,5400.0,mn0501
7238,1015480.0,20,west 20 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008210055.0,-73.991855,40.740048,105.0,3.0,5400.0,mn0501
7239,1015483.0,32,west   20 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008210062.0,-73.992137,40.740166,105.0,3.0,5400.0,mn0501
7240,1015484.0,36,west 20 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008210064.0,-73.992231,40.740207,105.0,3.0,5400.0,mn0501
7241,1015489.0,37,west 20 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008220009.0,-73.992252,40.740232,105.0,3.0,5400.0,mn0501
7242,1015491.0,27,west 20 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008220015.0,-73.992021,40.740136,105.0,3.0,5400.0,mn0501
7243,1015495.0,11,west 20 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008227501.0,-73.991653,40.739982,105.0,3.0,5400.0,mn0501
7244,1015499.0,156,fifth avenue,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008220031.0,-73.990791,40.739905,105.0,3.0,5400.0,mn0501
7245,1015502.0,12 west,21 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008220049.0,-73.991238,40.740558,105.0,3.0,5400.0,mn0501
7246,1015504.0,18,west   21 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008220052.0,-73.991379,40.740619,105.0,3.0,5400.0,mn0501
7247,1015505.0,22,west 21 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008220054.0,-73.991473,40.740657,105.0,3.0,5400.0,mn0501
7248,1015508.0,38,west   21 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008220062.0,-73.991848,40.740816,105.0,3.0,5400.0,mn0501
7249,1015510.0,48,west 21 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008220067.0,-73.992083,40.740915,105.0,3.0,5400.0,mn0501
7250,1015512.0,54,west   21 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008220070.0,-73.992223,40.740976,105.0,3.0,5400.0,mn0501
7251,1015523.0,53,west 21 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008230009.0,-73.992187,40.740978,105.0,3.0,5800.0,mn0501
7252,1015524.0,45,west   21 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008230010.0,-73.992003,40.740902,105.0,3.0,5800.0,mn0501
7253,1015530.0,19,west 21 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008230024.0,-73.991408,40.740649,105.0,3.0,5800.0,mn0501
7254,1015531.0,16,west 22 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008230029.0,-73.990884,40.741214,105.0,3.0,5800.0,mn0501
7255,1015538.0,170,5 avenue,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008237502.0,-73.990145,40.740792,105.0,3.0,5800.0,mn0501
7256,1015539.0,4,west 22 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008230047.0,-73.990603,40.741096,105.0,3.0,5800.0,mn0501
7257,1015540.0,20,west   22 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008230055.0,-73.990978,40.741253,105.0,3.0,5800.0,mn0501
7258,1015545.0,40,west   22 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008230065.0,-73.991447,40.74145,105.0,3.0,5800.0,mn0501
7259,1015552.0,56,west   22 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008230073.0,-73.991823,40.74161,105.0,3.0,5800.0,mn0501
7260,1015559.0,7,west 22 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008240032.0,-73.990686,40.741148,105.0,3.0,5800.0,mn0501
7261,1015565.0,184,5 avenue,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008240042.0,-73.989744,40.741335,105.0,3.0,5800.0,mn0501
7262,1015575.0,71,west 23 street,10010,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008250001.0,-73.991667,40.742441,105.0,3.0,5800.0,mn0501
7263,1015579.0,43,west 23 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008250017.0,-73.991021,40.74217,105.0,3.0,5800.0,mn0501
7264,1015583.0,200,fifth avenue,10010,manhattan,active,4.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008250031.0,-73.989365,40.741865,105.0,3.0,5800.0,mn0501
7265,1015587.0,40,west 24 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008250071.0,-73.990401,40.742743,105.0,3.0,5800.0,mn0501
7266,1015592.0,49,west 24 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008260011.0,-73.990834,40.742946,105.0,3.0,5800.0,mn0501
7267,1015593.0,43,west   24 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008260013.0,-73.990686,40.742883,105.0,3.0,5800.0,mn0501
7268,1015595.0,27,west 24 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008260019.0,-73.990292,40.742718,105.0,3.0,5800.0,mn0501
7269,1015598.0,19,west 24 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008260026.0,-73.990094,40.742633,105.0,3.0,5800.0,mn0501
7270,1015600.0,15,west 24 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008260029.0,-73.989997,40.742592,105.0,3.0,5800.0,mn0501
7271,1015604.0,1115,broadway,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008260046.0,-73.989185,40.742916,105.0,3.0,5800.0,mn0501
7272,1015605.0,18,west 25 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008260055.0,-73.989885,40.743333,105.0,3.0,5800.0,mn0501
7273,1015608.0,36,west   25 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008260063.0,-73.990242,40.743484,105.0,3.0,5800.0,mn0501
7274,1015609.0,40,west 25 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008260065.0,-73.990321,40.743517,105.0,3.0,5800.0,mn0501
7275,1015610.0,48,west 25 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008260069.0,-73.99048,40.743586,105.0,3.0,5800.0,mn0501
7276,1015611.0,45,west 25 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008270008.0,-73.990364,40.743556,105.0,3.0,5800.0,mn0501
7277,1015612.0,41,west 25 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008270012.0,-73.990285,40.743523,105.0,3.0,5800.0,mn0501
7278,1015617.0,11,west   25 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008270027.0,-73.989679,40.743265,105.0,3.0,5800.0,mn0501
7279,1015618.0,1123,broadway,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008270028.0,-73.989123,40.743254,105.0,3.0,5800.0,mn0501
7280,1015627.0,22,west 26 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008270060.0,-73.989744,40.744093,105.0,3.0,5800.0,mn0501
7281,1015629.0,30,west  26 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008270064.0,-73.990058,40.744225,105.0,3.0,5800.0,mn0501
7282,1015630.0,36,west 26 street,10010,manhattan,not active,0.0,other,2022.0,0,0,0,2022.0,0,0.0,1008270067.0,-73.990296,40.744324,105.0,3.0,5800.0,mn0501
7283,1015631.0,38,west   26 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008270068.0,-73.990372,40.744357,105.0,3.0,5800.0,mn0501
7284,1015632.0,776,sixth avenue,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008280001.0,-73.991342,40.74489,105.0,3.0,5800.0,mn0501
7285,1015634.0,37,west 26 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008280009.0,-73.990234,40.744316,105.0,3.0,5800.0,mn0501
7286,1015643.0,15,west 26 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008280022.0,-73.989469,40.743997,105.0,3.0,5800.0,mn0501
7287,1015649.0,1140,broadway,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008280033.0,-73.988993,40.743833,105.0,3.0,5800.0,mn0501
7288,1015650.0,220,5 avenue,10001,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008280035.0,-73.988091,40.74361,105.0,3.0,5800.0,mn0501
7289,1015654.0,230,5 avenue,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008280041.0,-73.987867,40.743918,105.0,3.0,5800.0,mn0501
7290,1015657.0,1155,broadway,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008280053.0,-73.988914,40.744368,105.0,3.0,5800.0,mn0501
7291,1015658.0,12,west 27 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008280056.0,-73.989224,40.744673,105.0,3.0,5800.0,mn0501
7292,1015659.0,18,west 27 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008280059.0,-73.989325,40.744717,105.0,3.0,5800.0,mn0501
7293,1015663.0,28,west 27 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008280064.0,-73.989491,40.744785,105.0,3.0,5800.0,mn0501
7294,1015665.0,40,west 27 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008280070.0,-73.989693,40.74487,105.0,3.0,5800.0,mn0501
7295,1015676.0,49,west 27 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008290007.0,-73.98974,40.744911,105.0,3.0,5800.0,mn0501
7296,1015677.0,45,west 27 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008290011.0,-73.989657,40.744876,105.0,3.0,5800.0,mn0501
7297,1015680.0,31,west   27 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008290016.0,-73.989354,40.744747,105.0,3.0,5800.0,mn0501
7298,1015685.0,15,west 27 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008290032.0,-73.988459,40.744371,105.0,3.0,5800.0,mn0501
7299,1015687.0,236,fifth avenue,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008290036.0,-73.987636,40.744233,105.0,3.0,5800.0,mn0501
7300,1015690.0,244,5 avenue,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008290040.0,-73.987427,40.744521,105.0,3.0,5800.0,mn0501
7301,1015698.0,1181,broadway,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008290057.0,-73.988769,40.745125,105.0,3.0,5800.0,mn0501
7302,1015707.0,44,west 28 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008290068.0,-73.989386,40.745556,105.0,3.0,5800.0,mn0501
7303,1015722.0,37,west   28 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008300016.0,-73.989274,40.745526,105.0,3.0,7600.0,mn0501
7304,1015728.0,13,west 28 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008300030.0,-73.988383,40.74515,105.0,3.0,7600.0,mn0501
7305,1015732.0,260,fifth avenue,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008300042.0,-73.987048,40.745037,105.0,3.0,7600.0,mn0501
7306,1015740.0,1201,broadway,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008300062.0,-73.988635,40.745869,105.0,3.0,7600.0,mn0501
7307,1015744.0,50,west   29 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008300074.0,-73.989144,40.746259,105.0,3.0,7600.0,mn0501
7308,1015756.0,39,west 29 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008310010.0,-73.988957,40.746199,105.0,3.0,7600.0,mn0501
7309,1015765.0,276,fifth avenue,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008310042.0,-73.986596,40.745658,105.0,3.0,7600.0,mn0501
7310,1015771.0,24,west   30 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008317501.0,-73.987589,40.746415,105.0,3.0,7600.0,mn0501
7311,1015777.0,866,sixth avenue,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008320006.0,-73.989306,40.747689,105.0,3.0,7600.0,mn0501
7312,1015778.0,1220,broadway,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008320022.0,-73.988419,40.746898,105.0,3.0,7600.0,mn0501
7313,1015779.0,29,west 30 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008320024.0,-73.98782,40.746531,105.0,3.0,7600.0,mn0501
7314,1015781.0,11,west 30 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008320032.0,-73.987098,40.746229,105.0,3.0,7600.0,mn0501
7315,1015782.0,7,west   30 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008320034.0,-73.986939,40.74616,105.0,3.0,7600.0,mn0501
7316,1015785.0,284,fifth avenue,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008320039.0,-73.986297,40.746072,105.0,3.0,7600.0,mn0501
7317,1015786.0,286,fifth avenue,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008320041.0,-73.986261,40.746124,105.0,3.0,7600.0,mn0501
7318,1015792.0,4,west   31 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008320049.0,-73.986383,40.746712,105.0,3.0,7600.0,mn0501
