,BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
11439,4210455.0,87-50,167 street,11432,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4098380062.0,-73.796044,40.710592,408.0,24.0,45400.0,qn0805
11440,4210599.0,175-05,wexford terrace,11432,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4098450012.0,-73.788334,40.71245,408.0,24.0,46600.0,qn0804
11441,4210618.0,172-90,highland avenue,11432,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4098450086.0,-73.787962,40.713561,408.0,24.0,46600.0,qn0804
11442,4213185.0,183-11,hillside avenue,11432,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4099500057.0,-73.778683,40.7139,408.0,24.0,47200.0,qn0804
11443,4214012.0,147-36,94 avenue,11435,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4099997501.0,-73.806271,40.699257,412.0,27.0,20800.0,qn1201
11444,4215603.0,150-14,jamaica avenue,11432,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4100920006.0,-73.804192,40.702193,412.0,27.0,24000.0,qn1201
11445,4215623.0,162-10,jamaica avenue,11432,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4101020004.0,-73.797596,40.704364,412.0,27.0,44601.0,qn1201
11446,4215630.0,94-20,guy brewer blvd,11433,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4101040043.0,-73.795578,40.702532,412.0,27.0,24600.0,qn1201
11447,4216197.0,163-18,jamaica avenue,11432,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4101510007.0,-73.796524,40.704799,412.0,27.0,44601.0,qn1201
11448,4297965.0,1311,bayport place,11691,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4155370125.0,-73.751235,40.606018,414.0,31.0,103202.0,qn1401
11449,4298968.0,711,seagirt avenue,11691,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4156100001.0,-73.742187,40.595996,414.0,31.0,101002.0,qn1401
11450,4301620.0,1925,seagirt boulevard,11691,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4158100025.0,-73.753454,40.595128,414.0,31.0,99802.0,qn1401
11451,4301622.0,125,beach 19 street,11691,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4158100055.0,-73.753204,40.593654,414.0,31.0,99802.0,qn1401
11452,4302129.0,438,beach 40 street,11691,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4159550003.0,-73.772429,40.596356,414.0,31.0,97206.0,qn1402
11453,4303321.0,71-15,beach channel drive,11692,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4160830037.0,-73.800011,40.592035,414.0,31.0,95400.0,qn1402
11454,4303817.0,10710,shore front parkway,11694,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4161770001.0,-73.828252,40.580272,414.0,32.0,93800.0,qn1403
11455,4303818.0,106-20,shore front parkway,11694,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4161770035.0,-73.826713,40.580723,414.0,32.0,93800.0,qn1403
11456,4303819.0,1,beach 105 street,11694,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4161770055.0,-73.825268,40.581498,414.0,32.0,93800.0,qn1403
11457,4307915.0,111-20,73 avenue,11375,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4022397501.0,-73.838362,40.719418,406.0,29.0,75701.0,qn0602
11458,4308862.0,35-20,147 street,11354,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4050047501.0,-73.819632,40.765966,407.0,20.0,116301.0,qn0704
11459,4309412.0,133-36,41 road,11355,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4050427501.0,-73.830442,40.7569,407.0,20.0,84902.0,qn0707
11460,4312067.0,87-30,62 avenue,11374,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4031027501.0,-73.868701,40.728632,406.0,30.0,69500.0,qn0601
11461,4312083.0,107-40,queens boulevard,11375,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4032397501.0,-73.84484,40.721546,406.0,29.0,71100.0,qn0602
11462,4312087.0,119-49,union turnpike,11375,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4033477501.0,-73.832308,40.713933,406.0,29.0,76902.0,qn0602
11463,4312614.0,85-15,main street,11435,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4096517501.0,-73.819265,40.709687,408.0,24.0,22002.0,qn0805
11464,4430812.0,33-60,21 street,11106,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4005280050.0,-73.933361,40.763488,401.0,22.0,4500.0,qn0105
11465,4430867.0,21-50,33 road,11106,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4005570003.0,-73.930997,40.763105,401.0,22.0,4500.0,qn0105
11466,4431299.0,52-30,39 drive,11377,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4012380025.0,-73.91107,40.747172,402.0,26.0,25100.0,qn0203
11467,4431954.0,97-07,63 road,11374,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4020860050.0,-73.860538,40.731084,406.0,24.0,71701.0,qn0601
11468,4431956.0,98-05,63 road,11374,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4020860050.0,-73.858776,40.732046,406.0,24.0,71701.0,qn0601
11469,4431961.0,61-25,98 street,11374,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4020930001.0,-73.860517,40.734257,406.0,24.0,71702.0,qn0601
11470,4431966.0,61-45,98 street,11374,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4020930245.0,-73.860169,40.733573,406.0,24.0,71702.0,qn0601
11471,4432046.0,102-10,66 road,11375,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4021330016.0,-73.851538,40.728526,406.0,29.0,71304.0,qn0602
11472,4432046.0,102-10,66 road,11375,queens,active,2.0,nyc health department audit & inspection,2022.0,0,0,0,2019.0,0,0.0,4021330016.0,-73.851538,40.728526,406.0,29.0,71304.0,qn0602
11473,4432046.0,102-10,66 road,11375,queens,active,2.0,nyc health department audit & inspection,2022.0,0,0,0,2020.0,0,0.0,4021330016.0,-73.851538,40.728526,406.0,29.0,71304.0,qn0602
11474,4432046.0,102-10,66 road,11375,queens,active,2.0,nyc health department audit & inspection,2022.0,0,0,0,2021.0,0,0.0,4021330016.0,-73.851538,40.728526,406.0,29.0,71304.0,qn0602
11475,4432109.0,62-27,108 street,11375,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4021590002.0,-73.851347,40.736351,406.0,24.0,74500.0,qn0602
11476,4432196.0,59-40,queens boulevard,11377,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4023140001.0,-73.905116,40.741571,402.0,26.0,24500.0,qn0203
11477,4432202.0,47-50,59 street,11377,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4023190010.0,-73.906447,40.739412,402.0,26.0,24500.0,qn0203
11478,4433858.0,104-40,queens boulevard,11375,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4031750001.0,-73.848879,40.723714,406.0,29.0,71305.0,qn0602
11479,4433859.0,104-60,queens boulevard,11375,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4031750001.0,-73.84849,40.723485,406.0,29.0,71305.0,qn0602
11480,4433860.0,104-20,queens boulevard,11375,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4031750001.0,-73.848991,40.72378,406.0,29.0,71305.0,qn0602
11481,4433878.0,70-25,yellowstone boulevard,11375,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4032360035.0,-73.849816,40.722598,406.0,29.0,71100.0,qn0602
11482,4435191.0,83-30,98 street,11421,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4039070975.0,-73.852525,40.69982,409.0,32.0,64101.0,qn0905
11483,4436178.0,125,beach 17 street,11691,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4156380001.0,-73.75121,40.594254,414.0,31.0,101004.0,qn1401
11484,4436179.0,120,beach 19 street,11691,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4156380001.0,-73.753179,40.593572,414.0,31.0,101004.0,qn1401
11485,4436333.0,168-24,127 avenue,11434,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4124950002.0,-73.773687,40.677956,412.0,28.0,33403.0,qn1204
11486,4436337.0,163-35,130 avenue,11434,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4124950002.0,-73.77583,40.676286,412.0,28.0,33403.0,qn1204
11487,4436341.0,170-30,130 avenue,11434,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4124950002.0,-73.771088,40.676795,412.0,28.0,33404.0,qn1204
11488,4436343.0,172-10,133 avenue,11434,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4124950002.0,-73.76903,40.675427,412.0,28.0,33405.0,qn1204
11489,4436352.0,134-39,166 place,11434,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4124950002.0,-73.773598,40.673169,412.0,28.0,33404.0,qn1204
11490,4436439.0,434,beach 54 street,11692,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4160010002.0,-73.784654,40.596319,414.0,31.0,97205.0,qn1402
11491,4436439.0,434,beach 54 street,11692,queens,active,2.0,nyc health department audit & inspection,2022.0,0,0,0,2019.0,0,0.0,4160010002.0,-73.784654,40.596319,414.0,31.0,97205.0,qn1402
11492,4436439.0,434,beach 54 street,11692,queens,active,2.0,nyc health department audit & inspection,2022.0,0,0,0,2020.0,0,0.0,4160010002.0,-73.784654,40.596319,414.0,31.0,97205.0,qn1402
11493,4436439.0,434,beach 54 street,11692,queens,active,2.0,nyc health department audit & inspection,2022.0,0,0,0,2021.0,0,0.0,4160010002.0,-73.784654,40.596319,414.0,31.0,97205.0,qn1402
11494,4437132.0,7901,broadway,11373,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4015000002.0,-73.886097,40.744416,404.0,25.0,26700.0,qn0401
11495,4437132.0,7901,broadway,11373,queens,active,2.0,nyc health department audit,2022.0,0,0,0,2019.0,0,0.0,4015000002.0,-73.886097,40.744416,404.0,25.0,26700.0,qn0401
11496,4437132.0,7901,broadway,11373,queens,active,2.0,nyc health department audit,2022.0,0,0,0,2020.0,0,0.0,4015000002.0,-73.886097,40.744416,404.0,25.0,26700.0,qn0401
11497,4437132.0,7901,broadway,11373,queens,active,2.0,nyc health department audit,2022.0,0,0,0,2021.0,0,0.0,4015000002.0,-73.886097,40.744416,404.0,25.0,26700.0,qn0401
11498,4438296.0,158-11,harry van arsdale jr ave,11365,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4067900022.0,-73.810097,40.732291,408.0,24.0,122703.0,qn0802
11499,4438544.0,25-40,shore boulevard,11102,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4009057501.0,-73.928785,40.775801,401.0,22.0,9100.0,qn0102
11500,4439033.0,27485,48 avenue,11109,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4000190019.0,73.9564444,40.74458916,402.0,26.0,102.0,qn0201
11501,4439898.0,56-45,main street,11355,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4051650001.0,-73.826155,40.746817,407.0,20.0,79900.0,qn0706
11502,4440184.0,65-24,162 street,11365,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4067910025.0,-73.806672,40.736123,408.0,24.0,122703.0,qn0802
11503,4440641.0,161-10,jamaica avenue,11432,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4101010015.0,-73.798412,40.704033,412.0,27.0,44601.0,qn1201
11504,4442231.0,90-25,161 street,11432,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4097600001.0,-73.799253,40.705199,412.0,27.0,44601.0,qn1201
11505,4442431.0,82-64,164 street,11432,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4068580001.0,-73.803433,40.71725,408.0,24.0,126700.0,qn0802
11506,4443412.0,34-41,linden place,11354,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4049510008.0,-73.831084,40.765714,407.0,20.0,88902.0,qn0707
11507,4443443.0,40-05,college point boulevard,11354,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4050370008.0,-73.834215,40.75805,407.0,20.0,87100.0,qn0707
11508,4444031.0,189-02,64 avenue,11365,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4071170003.0,-73.783859,40.739623,408.0,23.0,134701.0,qn0803
11509,4444031.0,189-02,64 avenue,11365,queens,active,2.0,nyc health department audit & inspection,2022.0,0,0,0,2019.0,0,0.0,4071170003.0,-73.783859,40.739623,408.0,23.0,134701.0,qn0803
11510,4444031.0,189-02,64 avenue,11365,queens,active,2.0,nyc health department audit & inspection,2022.0,0,0,0,2020.0,0,0.0,4071170003.0,-73.783859,40.739623,408.0,23.0,134701.0,qn0803
11511,4444031.0,189-02,64 avenue,11365,queens,active,2.0,nyc health department audit & inspection,2022.0,0,0,0,2021.0,0,0.0,4071170003.0,-73.783859,40.739623,408.0,23.0,134701.0,qn0803
11512,4444040.0,67-00,192 street,11365,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4071170003.0,-73.781534,40.737813,408.0,23.0,134701.0,qn0803
11513,4445338.0,61-20,grand central parkway,11375,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4021620122.0,-73.846767,40.738412,406.0,24.0,74700.0,qn0602
11514,4446722.0,152-18,union turnpike,11367,queens,not active,0.0,other,2022.0,0,0,0,2022.0,0,0.0,4067137501.0,-73.811173,40.719316,408.0,24.0,77905.0,qn0801
11515,4449601.0,54-09,100 street,11368,queens,not active,0.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4019370001.0,-73.860047,40.739741,404.0,21.0,44301.0,qn0402
11516,4453535.0,269-10,grand central parkway,11005,queens,active,8.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4084890001.0,-73.715237,40.759283,413.0,23.0,155101.0,qn1301
11517,4453535.0,269-10,grand central parkway,11005,queens,active,8.0,nyc health department audit,2022.0,0,0,0,2019.0,0,0.0,4084890001.0,-73.715237,40.759283,413.0,23.0,155101.0,qn1301
11518,4453535.0,269-10,grand central parkway,11005,queens,active,8.0,nyc health department audit,2022.0,0,0,0,2020.0,0,0.0,4084890001.0,-73.715237,40.759283,413.0,23.0,155101.0,qn1301
11519,4453535.0,269-10,grand central parkway,11005,queens,active,8.0,nyc health department audit,2022.0,0,0,0,2021.0,0,0.0,4084890001.0,-73.715237,40.759283,413.0,23.0,155101.0,qn1301
11520,4454475.0,58-12,queens boulevard,11377,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4023137501.0,-73.907281,40.741828,402.0,26.0,24500.0,qn0203
11521,4454650.0,17-85,215 street,11360,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4059380003.0,-73.777144,40.784921,407.0,19.0,99703.0,qn0703
11522,4455432.0,67-31,kissena boulevard,11367,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4067920030.0,-73.814752,40.734481,408.0,24.0,122702.0,qn0802
11523,4457492.0,92-33,170 street,11433,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4102120033.0,-73.789136,40.706193,412.0,27.0,44400.0,qn1201
11524,4458689.0,117-01,84 avenue,11418,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4033210113.0,-73.834472,40.70397,409.0,29.0,13400.0,qn0901
11525,4461879.0,33-28,northern boulevard,11101,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4002140240.0,-73.929998,40.752008,401.0,26.0,17102.0,qn0161
11526,4462463.0,140-16,45 avenue,11355,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4052000001.0,-73.82056,40.752419,407.0,20.0,120500.0,qn0705
11527,4462505.0,52-35,58 street,11377,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4023610268.0,-73.909957,40.734883,402.0,26.0,24300.0,qn0203
11528,4463785.0,112-50,72 avenue,11375,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4022480099.0,-73.837855,40.721884,406.0,29.0,75702.0,qn0602
11529,4467568.0,65-60,kissena boulevard,11367,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4065170001.0,-73.814704,40.736452,408.0,24.0,80900.0,qn0801
11530,4467715.0,12202,roosevelt avenue,11368,queens,active,3.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4020180001.0,-73.844856,40.754848,481.0,21.0,38302.0,qn8191
11531,4530874.0,135-37,37 avenue,11354,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4049717501.0,-73.831748,40.761326,407.0,20.0,86900.0,qn0707
11532,4533416.0,45394,49 avenue,11101,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4000170028.0,73.95853457,40.74358261,402.0,26.0,101.0,qn0201
11533,4534604.0,4705,center boulevard,11109,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4000210060.0,-73.956812,40.745971,402.0,26.0,102.0,qn0201
11534,4536844.0,123-01,roosevelt avenue,11368,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4017870020.0,-73.845398,40.754703,481.0,21.0,38302.0,qn8191
11535,4536844.0,123-01,roosevelt avenue,11368,queens,active,1.0,nyc health department audit & inspection,2022.0,0,0,0,2019.0,0,0.0,4017870020.0,-73.845398,40.754703,481.0,21.0,38302.0,qn8191
11536,4536844.0,123-01,roosevelt avenue,11368,queens,active,1.0,nyc health department audit & inspection,2022.0,0,0,0,2020.0,0,0.0,4017870020.0,-73.845398,40.754703,481.0,21.0,38302.0,qn8191
11537,4536844.0,123-01,roosevelt avenue,11368,queens,active,1.0,nyc health department audit & inspection,2022.0,0,0,0,2021.0,0,0.0,4017870020.0,-73.845398,40.754703,481.0,21.0,38302.0,qn8191
11538,4538318.0,4720,center boulevard,11109,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4000210070.0,-73.957137,40.745648,402.0,26.0,102.0,qn0201
11539,4539113.0,27-17,42 road,11101,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4004227501.0,-73.940305,40.749313,402.0,26.0,1902.0,qn0201
11540,4539430.0,99-40,63 road,11374,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4021117501.0,-73.855599,40.732701,406.0,24.0,72100.0,qn0602
11541,4539937.0,25-01,jackson avenue,11101,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4000790030.0,-73.94444,40.746845,402.0,26.0,1901.0,qn0201
11542,4539949.0,43-10,crescent street,11101,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4004350013.0,-73.942316,40.748707,402.0,26.0,1903.0,qn0201
11543,4541370.0,18264,50 avenue,11101,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4000067502.0,-73.95887738,40.74363488,402.0,26.0,101.0,qn0201
11544,4541694.0,128-10,28 avenue,11354,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4043270001.0,-73.841536,40.772915,407.0,19.0,90700.0,qn0701
11545,4541712.0,4540,center boulevard,11109,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4000210010.0,-73.95681,40.748376,402.0,26.0,102.0,qn0201
11546,4541713.0,4545,center boulevard,11109,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4000210020.0,-73.95667,40.748068,402.0,26.0,102.0,qn0201
11547,4541715.0,4615,center boulevard,11109,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4000210035.0,-73.956378,40.747239,402.0,26.0,102.0,qn0201
11548,4546843.0,18-01,20 avenue,11105,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4008500050.0,-73.914365,40.786633,401.0,22.0,10701.0,qn0101
11549,4546843.0,18-01,20 avenue,11105,queens,active,2.0,nyc health department audit & inspection,2022.0,0,0,0,2019.0,0,0.0,4008500050.0,-73.914365,40.786633,401.0,22.0,10701.0,qn0101
11550,4546843.0,18-01,20 avenue,11105,queens,active,2.0,nyc health department audit & inspection,2022.0,0,0,0,2020.0,0,0.0,4008500050.0,-73.914365,40.786633,401.0,22.0,10701.0,qn0101
11551,4546843.0,18-01,20 avenue,11105,queens,active,2.0,nyc health department audit & inspection,2022.0,0,0,0,2021.0,0,0.0,4008500050.0,-73.914365,40.786633,401.0,22.0,10701.0,qn0101
11552,4583520.0,137-47,45 avenue,11355,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4051450081.0,-73.821927,40.751554,407.0,20.0,84500.0,qn0705
11553,4589727.0,175-20,wexford terrace,11432,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4098350003.0,-73.78816,40.712502,408.0,24.0,46600.0,qn0804
11554,4596128.0,4428,purves street,11101,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4002680001.0,-73.94113,40.746903,402.0,26.0,1902.0,qn0201
11555,4596911.0,2922,northern boulevard,11101,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4002397501.0,-73.936613,40.749261,401.0,26.0,3301.0,qn0105
11556,4596913.0,22-44,jackson avenue,11101,queens,active,3.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4000867501.0,-73.94609,40.74564,402.0,26.0,1901.0,qn0201
11557,4596920.0,28-10,jackson avenue,11101,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4002640001.0,-73.938552,40.748491,402.0,26.0,1902.0,qn0201
11558,4596921.0,28-30,jackson avenue,11101,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4002640017.0,-73.938133,40.748642,402.0,26.0,1902.0,qn0201
11559,4610630.0,1,bay club drive,11360,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4058937501.0,-73.782085,40.779012,407.0,19.0,99704.0,qn0703
11560,4610630.0,1,bay club drive,11360,queens,active,1.0,nyc health department audit & inspection,2022.0,0,0,0,2019.0,0,0.0,4058937501.0,-73.782085,40.779012,407.0,19.0,99704.0,qn0703
11561,4610630.0,1,bay club drive,11360,queens,active,1.0,nyc health department audit & inspection,2022.0,0,0,0,2020.0,0,0.0,4058937501.0,-73.782085,40.779012,407.0,19.0,99704.0,qn0703
11562,4610630.0,1,bay club drive,11360,queens,active,1.0,nyc health department audit & inspection,2022.0,0,0,0,2021.0,0,0.0,4058937501.0,-73.782085,40.779012,407.0,19.0,99704.0,qn0703
11563,4610766.0,2,bay club drive,11360,queens,active,1.0,nyc health department audit & inspection,2022.0,0,0,0,2019.0,0,0.0,4058937501.0,-73.781044,40.779194,407.0,19.0,99704.0,qn0703
11564,4610766.0,2,bay club drive,11360,queens,active,1.0,nyc health department audit & inspection,2022.0,0,0,0,2020.0,0,0.0,4058937501.0,-73.781044,40.779194,407.0,19.0,99704.0,qn0703
11565,4610766.0,2,bay club drive,11360,queens,active,1.0,nyc health department audit & inspection,2022.0,0,0,0,2021.0,0,0.0,4058937501.0,-73.781044,40.779194,407.0,19.0,99704.0,qn0703
11566,4610766.0,2,bay club drive,11360,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4058937501.0,-73.781044,40.779194,407.0,19.0,99704.0,qn0703
11567,4614946.0,131-05,40 road,11354,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4050669100.0,-73.836083,40.75592,407.0,20.0,87100.0,qn0707
11568,4615628.0,28-07,jackson avenue,11101,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4004200001.0,-73.938768,40.748434,402.0,26.0,1902.0,qn0201
11569,4615633.0,6155,junction boulevard,11374,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4020807501.0,-73.86416,40.733414,406.0,24.0,71702.0,qn0601
11570,4617191.0,43-25,hunter street,11101,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4004337501.0,-73.942309,40.747994,402.0,26.0,1902.0,qn0201
11571,4617820.0,42-12,28 street,11101,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4004220007.0,-73.939175,40.749628,402.0,26.0,1902.0,qn0201
11572,4617913.0,52-41,center boulevard,11101,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4000067505.0,-73.960654,40.741408,402.0,26.0,101.0,qn0201
11573,4618318.0,52-03,center boulevard,11101,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4000067504.0,-73.960033,40.742166,402.0,26.0,101.0,qn0201
11574,4618544.0,147-25,94 avenue,11101,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4099987502.0,-73.806426,40.699222,412.0,27.0,20800.0,qn1201
11575,4618925.0,2840,jackson avenue,11101,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4002630009.0,-73.937779,40.748768,402.0,26.0,1902.0,qn0201
11576,4619857.0,56-27,2 street,11101,queens,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4000067503.0,73.96037788,40.73888697,402.0,26.0,101.0,qn0201
11577,4622937.0,29-59,northern boulevard,11101,queens,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,4004030003.0,-73.93562,40.75018,401.0,26.0,3301.0,qn0105
