,BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
5805,2086319.0,5700,arlington avenue,10471,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2059530038.0,-73.906827,40.906656,208.0,11.0,32300.0,bx0803
5806,2086320.0,5800,arlington avenue,10471,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2059530230.0,-73.906568,40.907828,208.0,11.0,32300.0,bx0803
5807,2086321.0,5900,arlington avenue,10471,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2059530240.0,-73.906499,40.908632,208.0,11.0,32300.0,bx0803
5808,2086808.0,2475,southern boulevard,10458,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2031150021.0,-73.881139,40.855263,206.0,15.0,39300.0,bx0603
5809,2087530.0,2521,palisades avenue,10463,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2057457501.0,-73.922066,40.881059,208.0,11.0,29301.0,bx0803
5810,2088143.0,370,east 153 street,10455,bronx,not active,0.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2023990010.0,-73.917795,40.819218,201.0,17.0,6700.0,bx0102
5811,2088687.0,3220,fairfield avenue,10463,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2057897501.0,-73.913472,40.884844,208.0,11.0,29700.0,bx0803
5812,2090413.0,372,east 152 street,10455,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2023980014.0,-73.91793,40.818516,201.0,17.0,6700.0,bx0102
5813,2090994.0,400,brook avenue,10454,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2022690100.0,-73.916891,40.811543,201.0,8.0,4100.0,bx0101
5814,2091098.0,340,alexander avenue,10454,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2023040001.0,-73.923295,40.812552,201.0,8.0,4100.0,bx0101
5815,2091132.0,314,east 143 street,10451,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2023250001.0,-73.923748,40.814392,201.0,8.0,5100.0,bx0101
5816,2091140.0,205,alexander avenue,10454,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2023110001.0,-73.925994,40.808909,201.0,8.0,2300.0,bx0101
5817,2091185.0,1260,webster ave,10456,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2023950001.0,-73.909131,40.833133,203.0,16.0,14500.0,bx0302
5818,2091221.0,300,east 158 street,10451,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2024160001.0,-73.917512,40.823118,201.0,17.0,6900.0,bx0102
5819,2091269.0,640,east 137th street,10454,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2025480001.0,-73.91553,40.805087,201.0,8.0,2701.0,bx0101
5820,2091283.0,694,east 149 street,10455,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2025570083.0,-73.909512,40.813316,201.0,8.0,3500.0,bx0101
5821,2091470.0,560,balcom avenue,10465,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2055640001.0,-73.826134,40.821139,210.0,13.0,14400.0,bx1002
5822,2091473.0,2830,schley avenue,10465,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2055640001.0,-73.822991,40.823657,210.0,13.0,14400.0,bx1002
5823,2091865.0,80,knolls crescent,10463,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2057230042.0,-73.918249,40.879226,208.0,11.0,29302.0,bx0803
5824,2091866.0,55,knolls crescent,10463,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2057230084.0,-73.918275,40.879004,208.0,11.0,29302.0,bx0803
5825,2091924.0,600,west 246 street,10471,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2059090825.0,-73.910207,40.892614,208.0,11.0,30701.0,bx0803
5826,2091949.0,920,trinity avenue,10456,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2026380001.0,-73.906125,40.822437,203.0,17.0,13300.0,bx0301
5827,2091961.0,1000,trinity avenue,10456,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2026390001.0,-73.905084,40.824865,203.0,17.0,13300.0,bx0301
5828,2091988.0,710,tinton avenue,10455,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2026650001.0,-73.90507,40.816985,201.0,8.0,7900.0,bx0102
5829,2092068.0,1889,sedgwick avenue,10453,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2028810058.0,-73.917347,40.854224,205.0,16.0,24700.0,bx0501
5830,2092070.0,1849,sedgwick avenue,10453,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2028810084.0,-73.918082,40.853212,205.0,16.0,24700.0,bx0501
5831,2092072.0,1368,webster avenue,10456,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2028940001.0,-73.907805,40.835492,203.0,16.0,14701.0,bx0302
5832,2092100.0,1357,washington avenue,10456,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2029010001.0,-73.905219,40.834313,203.0,16.0,14701.0,bx0302
5833,2092103.0,162,west 174 street,10453,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2028770001.0,-73.922666,40.847163,205.0,14.0,20501.0,bx0501
5834,2092107.0,156,west 174 street,10453,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2028770001.0,-73.922369,40.847385,205.0,14.0,20501.0,bx0501
5835,2092113.0,500,east 171 street,10457,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2029110001.0,-73.902916,40.837489,203.0,16.0,14702.0,bx0302
5836,2092142.0,1805,crotona avenue,10457,bronx,active,2.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,0.0,2029440001.0,-73.893862,40.84246,206.0,15.0,36902.0,bx0602
5837,2092386.0,3,west farms square plaza,10460,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2031300020.0,-73.881121,40.841106,206.0,15.0,36100.0,bx0601
5838,2092433.0,2420,sedgwick avenue,10468,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2032260053.0,-73.908922,40.864433,207.0,14.0,26100.0,bx0701
5839,2092440.0,2663,heath ave,10463,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2032390004.0,-73.906264,40.869726,207.0,14.0,26900.0,bx0701
5840,2092444.0,20,west mosholu parkway south,10468,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2032510490.0,-73.885897,40.880209,207.0,11.0,40900.0,bx0702
5841,2092475.0,3845,sedgwick avenue,10463,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2032630235.0,-73.895379,40.882548,208.0,11.0,27900.0,bx0801
5842,2092482.0,2811,exterior street,10463,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2032650001.0,-73.906558,40.873794,208.0,14.0,28300.0,bx0802
5843,2092610.0,551,rosedale avenue,10473,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2035150001.0,-73.865516,40.815771,209.0,18.0,2001.0,bx0902
5844,2092651.0,639,rosedale avenue,10473,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2035510001.0,-73.865882,40.817342,209.0,18.0,2001.0,bx0902
5845,2092671.0,2070,seward avenue,10473,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2035670001.0,-73.852648,40.820559,209.0,18.0,7400.0,bx0903
5846,2092673.0,635,castle hill ave,10473,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2035700001.0,-73.848292,40.820103,209.0,18.0,8600.0,bx0903
5847,2092719.0,820,colgate avenue,10473,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2036230001.0,-73.879906,40.81963,209.0,18.0,2800.0,bx0901
5848,2092720.0,825,boynton avenue,10473,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2036230020.0,-73.87626,40.820139,209.0,18.0,2800.0,bx0901
5849,2092723.0,820,boynton avenue,10473,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2036270040.0,-73.87622,40.82007,209.0,18.0,2800.0,bx0901
5850,2092759.0,820,theriot avenue,10473,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2036420030.0,-73.862172,40.822154,209.0,18.0,4200.0,bx0902
5851,2092761.0,1785,story avenue,10473,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2036630001.0,-73.866043,40.823243,209.0,18.0,4200.0,bx0902
5852,2092767.0,945,underhill avenue,10473,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2036680001.0,-73.860866,40.824628,209.0,18.0,4200.0,bx0902
5853,2092768.0,910,theriot avenue,10473,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2036680001.0,-73.862616,40.824046,209.0,18.0,4200.0,bx0902
5854,2092770.0,2001,story avenue,10473,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2036810001.0,-73.855193,40.824704,209.0,18.0,9800.0,bx0903
5855,2092773.0,2010,bruckner boulevard,10473,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2036820001.0,-73.855483,40.826123,209.0,18.0,9800.0,bx0903
5856,2092790.0,1040,soundview avenue,10472,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2037230001.0,-73.87067,40.825724,209.0,18.0,4400.0,bx0901
5857,2092796.0,1755,bruckner boulevard,10472,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2037250001.0,-73.867134,40.825292,209.0,18.0,4400.0,bx0901
5858,2092808.0,1815,bruckner boulevard,10472,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2037300001.0,-73.864015,40.825724,209.0,18.0,4400.0,bx0901
5859,2092906.0,1575,east 174 street,10472,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2038860002.0,-73.877582,40.833853,209.0,17.0,6200.0,bx0901
5860,2092911.0,1435,harrod avenue,10472,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2038860002.0,-73.87487,40.834605,209.0,17.0,6200.0,bx0901
5861,2093350.0,2300,olinville avenue,10467,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2043420010.0,-73.868536,40.859808,211.0,15.0,33201.0,bx1104
