,BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
9,3002094.0,26,court street,11242,brooklyn,active,2.0,nyc health department audit,2021.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/27/2021,871261234.0,3002500001.0,-73.99066,40.693244,302.0,33.0,900.0,bk0201
23,3001717.0,21,clark street,11201,brooklyn,active,1.0,nyc health department audit & inspection,2021.0,ah7e,nychc 141.07(c),failure to provide results of drinking water tank inspection within five business days after receipt of department’s request.,2020.0,12/27/2021,871261371.0,3002300001.0,-73.995326,40.698094,302.0,33.0,301.0,bk0201
24,3001717.0,21,clark street,11201,brooklyn,active,1.0,nyc health department audit & inspection,2021.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/27/2021,871261380.0,3002300001.0,-73.995326,40.698094,302.0,33.0,301.0,bk0201
30,3424470.0,250,ashland place,11217,brooklyn,active,3.0,nyc health department audit & inspection,2021.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/27/2021,871261445.0,3021077501.0,-73.978336,40.687723,302.0,35.0,3300.0,bk0203
31,3424470.0,250,ashland place,11217,brooklyn,active,3.0,nyc health department audit & inspection,2021.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,12/26/2021,871261454.0,3021077501.0,-73.978336,40.687723,302.0,35.0,3300.0,bk0203
32,3425311.0,96,wythe avenue,11249,brooklyn,active,1.0,nyc health department inspection,2021.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,11/24/2021,871261463.0,3022950021.0,-73.958332,40.721489,301.0,33.0,55700.0,bk0102
37,3413889.0,503,fulton street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871262637.0,3001457501.0,-73.985136,40.690584,302.0,33.0,1502.0,bk0202
39,3024471.0,1,plaza st west,11217,brooklyn,active,2.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871262655.0,3010600008.0,-73.971148,40.675145,306.0,39.0,15900.0,bk0602
354,3000265.0,6,metrotech center,11201,brooklyn,active,2.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266469.0,3001427502.0,-73.987205,40.694032,302.0,33.0,1100.0,bk0202
355,3000350.0,81,willoughby street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266478.0,3001480046.0,-73.985753,40.692184,302.0,33.0,1100.0,bk0202
356,3000412.0,80,willoughby street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266487.0,3001527502.0,-73.985616,40.692162,302.0,33.0,1100.0,bk0202
357,3000484.0,180,livingston street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266496.0,3001647501.0,-73.986838,40.690052,302.0,33.0,3700.0,bk0202
358,3002009.0,185,montague street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266505.0,3002440013.0,-73.991832,40.69412,302.0,33.0,900.0,bk0201
359,3002054.0,98,montague street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266514.0,3002480015.0,-73.995301,40.695059,302.0,33.0,501.0,bk0201
360,3002201.0,70,remsen street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266523.0,3002530057.0,-73.995658,40.694403,302.0,33.0,501.0,bk0201
361,3002544.0,67,livingston street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266532.0,3002650005.0,-73.991966,40.691751,302.0,33.0,900.0,bk0201
362,3002548.0,186,joralemon street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266541.0,3002650040.0,-73.991843,40.692662,302.0,33.0,900.0,bk0201
363,3002555.0,111,livingston street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266550.0,3002660001.0,-73.989791,40.691136,302.0,33.0,900.0,bk0201
364,3023223.0,506,6  avenue,11215,brooklyn,active,3.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266579.0,3010290045.0,-73.985884,40.665725,306.0,39.0,13900.0,bk0602
365,3024923.0,140,8 avenue,11215,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266588.0,3010710004.0,-73.974275,40.671695,306.0,39.0,15700.0,bk0602
366,3025610.0,501,6 street,11215,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266597.0,3010840164.0,-73.979031,40.668213,306.0,39.0,15300.0,bk0602
368,3029254.0,753,classon avenue,11238,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266606.0,3011680006.0,-73.96011,40.674732,308.0,35.0,21700.0,bk0802
369,3048707.0,988,myrtle avenue,11206,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266615.0,3017570025.0,-73.941911,40.696208,303.0,36.0,28300.0,bk0302
370,3053786.0,1368,fulton street,11216,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266624.0,3018620014.0,-73.945717,40.680175,303.0,36.0,24700.0,bk0301
372,3055377.0,333,lafayette avenue,11238,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266642.0,3019330100.0,-73.961886,40.688674,302.0,35.0,19300.0,bk0204
373,3055395.0,500,dekalb ave,11205,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266651.0,3019410020.0,-73.956635,40.690758,303.0,36.0,23300.0,bk0301
375,3057474.0,62,hanson place,11217,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266670.0,3020030020.0,-73.975096,40.685414,302.0,35.0,3500.0,bk0203
378,3059262.0,67,hanson place,11217,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266707.0,3021140001.0,-73.974897,40.685452,302.0,35.0,3500.0,bk0203
381,3116562.0,455,ocean avenue,11226,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266734.0,3050810070.0,-73.961302,40.651646,314.0,40.0,50801.0,bk1401
385,3117133.0,630,ocean avenue,11226,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266770.0,3051000074.0,-73.960544,40.647565,314.0,40.0,51002.0,bk1401
387,3119476.0,870,ocean avenue,11230,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266799.0,3051830008.0,-73.959312,40.641073,314.0,40.0,51800.0,bk1402
391,3124302.0,136,ocean parkway,11218,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266826.0,3053280023.0,-73.97507,40.646861,312.0,39.0,50002.0,bk1203
392,3124349.0,135,ocean parkway,11218,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266835.0,3053290072.0,-73.974523,40.647121,312.0,40.0,50402.0,bk1203
394,3127822.0,680,ocean parkway,11230,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266853.0,3054200050.0,-73.971938,40.631868,314.0,40.0,48000.0,bk1402
395,3257103.0,2790,west 5 street,11224,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266862.0,3072500001.0,-73.971675,40.58034,313.0,47.0,35400.0,bk1302
407,3320932.0,2525,batchelder street,11235,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871266972.0,3074490001.0,-73.937238,40.591314,315.0,46.0,62600.0,bk1503
410,3322382.0,201,clinton avenue,11205,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871267000.0,3019020001.0,-73.968505,40.691659,302.0,35.0,19500.0,bk0204
412,3337264.0,2483,west 16th street,11214,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871267019.0,3069190001.0,-73.985357,40.586911,313.0,47.0,30800.0,bk1301
414,3337867.0,1185,carroll street,11225,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871267028.0,3012830001.0,-73.94965,40.667128,309.0,35.0,31900.0,bk0901
497,3029628.0,135,eastern parkway,11238,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871268540.0,3011790047.0,-73.964289,40.672162,308.0,35.0,21500.0,bk0801
498,3059506.0,60,broadway,11249,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871268559.0,3021307501.0,-73.966426,40.710581,301.0,34.0,54900.0,bk0102
499,3137572.0,950,49 street,11219,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871268568.0,3056380019.0,-73.999816,40.639666,312.0,38.0,11400.0,bk1201
500,3395389.0,1,grand army plaza,11238,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871268577.0,3011727502.0,-73.968474,40.673077,308.0,35.0,20700.0,bk0801
521,3336293.0,4802,tenth avenue,11219,brooklyn,active,2.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871268779.0,3056310038.0,-73.999261,40.640243,312.0,38.0,11400.0,bk1201
522,3393008.0,360,furman street,11201,brooklyn,active,2.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871268788.0,3002457501.0,-73.999488,40.693398,302.0,33.0,700.0,bk0201
535,3001685.0,45,pineapple street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871268907.0,3002260001.0,-73.993985,40.698459,302.0,33.0,100.0,bk0201
536,3338887.0,385,flatbush avenue extension,11201,brooklyn,active,2.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871268916.0,3020857501.0,-73.981375,40.690295,302.0,35.0,3101.0,bk0203
547,3000349.0,360,bridge street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871269035.0,3001480039.0,-73.985266,40.692632,302.0,33.0,1100.0,bk0202
5952,3000000.0,363,bond street,11231,brooklyn,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3004520001.0,-73.990828,40.678189,306.0,39.0,7700.0,bk0601
5953,3000000.0,1,clinton street,11201,brooklyn,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002397501.0,-73.99136664,40.69614647,302.0,33.0,502.0,bk0201
5954,3000010.0,20,jay street,11201,brooklyn,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3000190001.0,-73.986587,40.704313,302.0,33.0,2100.0,bk0202
5955,3000037.0,205,water street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3000317503.0,-73.985794,40.703078,302.0,33.0,2100.0,bk0202
5956,3000179.0,90,sands street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3000870009.0,-73.987219,40.70007,302.0,33.0,1300.0,bk0202
5957,3000216.0,49,flatbush avenue extension,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3001200020.0,-73.985016,40.697339,302.0,33.0,1501.0,bk0202
5958,3000242.0,271,cadman plaza east,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3001270001.0,-73.990047,40.695805,302.0,33.0,1300.0,bk0202
5959,3000244.0,101,johnson street,11201,brooklyn,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3001310025.0,-73.986318,40.694937,302.0,33.0,1300.0,bk0202
5960,3000246.0,11,metrotech,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3001320001.0,-73.985103,40.695426,302.0,33.0,1501.0,bk0202
5961,3000257.0,360,adams street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3001390020.0,-73.988904,40.694122,302.0,33.0,1100.0,bk0202
5962,3000259.0,335,adams street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3001407501.0,-73.988908,40.693565,302.0,33.0,1100.0,bk0202
5963,3000261.0,375,pearl street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3001400106.0,-73.988154,40.692868,302.0,33.0,1100.0,bk0202
5964,3000428.0,141,livingston street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3001540028.0,-73.988346,40.690647,302.0,33.0,3700.0,bk0202
5965,3000534.0,120,schermerhorn street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3001690017.0,-73.988923,40.690074,302.0,33.0,4300.0,bk0202
5966,3001510.0,160,columbia heights,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002080331.0,-73.996495,40.697982,302.0,33.0,301.0,bk0201
5967,3001519.0,2,montague terrace,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002080508.0,-73.99744,40.695547,302.0,33.0,301.0,bk0201
5968,3001548.0,140,cadman plaza west,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002120001.0,-73.99098,40.699994,302.0,33.0,100.0,bk0201
5969,3001646.0,80,cranberry street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002210020.0,-73.992679,40.699552,302.0,33.0,100.0,bk0201
5970,3001656.0,107,columbia heights,11201,brooklyn,not active,0.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002240005.0,-73.99582,40.699363,302.0,33.0,100.0,bk0201
5971,3001717.0,21,clark street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002300001.0,-73.995326,40.698094,302.0,33.0,301.0,bk0201
5972,3001726.0,111,hicks street,11201,brooklyn,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002310019.0,-73.994439,40.69821,302.0,33.0,501.0,bk0201
5973,3001734.0,1,pierrepont street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002340008.0,-73.997032,40.696574,302.0,33.0,301.0,bk0201
5974,3001779.0,35,pierrepont street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002350004.0,-73.996008,40.69603,302.0,33.0,301.0,bk0201
5975,3001790.0,135,willow street,11201,brooklyn,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002350020.0,-73.995925,40.697123,302.0,33.0,301.0,bk0201
5976,3001819.0,160,henry street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002360001.0,-73.993851,40.695756,302.0,33.0,501.0,bk0201
5977,3001824.0,61-69,pierrepont street,11201,brooklyn,not active,0.0,other,2021.0,0,0,0,2021.0,0,0.0,3002360011.0,-73.994973,40.695745,302.0,33.0,501.0,bk0201
5978,3001825.0,55,pierrepont street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002367502.0,-73.995117,40.695783,302.0,33.0,501.0,bk0201
5979,3001826.0,187,hicks street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002360018.0,-73.995478,40.696019,302.0,33.0,501.0,bk0201
5980,3001881.0,45,monroe place,11201,brooklyn,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002370001.0,-73.992802,40.695822,302.0,33.0,502.0,bk0201
5981,3001882.0,161,henry street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002370008.0,-73.993826,40.695759,302.0,33.0,502.0,bk0201
5982,3001883.0,155,henry street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002370017.0,-73.993639,40.696157,302.0,33.0,502.0,bk0201
5983,3001909.0,25,monroe place,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002370054.0,-73.992564,40.696324,302.0,33.0,502.0,bk0201
5984,3001936.0,40,clinton street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002380065.0,-73.9919,40.695374,302.0,33.0,502.0,bk0201
5985,3001937.0,300,cadman plaza west,11201,brooklyn,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002390001.0,-73.990869,40.695198,302.0,33.0,502.0,bk0201
5986,3001944.0,57,montague street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002410012.0,-73.996924,40.695525,302.0,33.0,301.0,bk0201
5987,3001965.0,111-117,montague street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002420008.0,-73.994987,40.69499,302.0,33.0,501.0,bk0201
5988,3001978.0,62,pierrepont street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002420027.0,-73.994767,40.695671,302.0,33.0,501.0,bk0201
5989,3002008.0,195,montague street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002447501.0,-73.991472,40.694015,302.0,33.0,900.0,bk0201
5990,3002033.0,62,montague street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002470025.0,-73.99678,40.695468,302.0,33.0,301.0,bk0201
5991,3002035.0,68,montague street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002470028.0,-73.996589,40.695416,302.0,33.0,301.0,bk0201
5992,3002094.0,26,court street,11201,brooklyn,not active,0.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002500001.0,-73.99066,40.693244,302.0,33.0,900.0,bk0201
5993,3002094.0,26,court street,11201,brooklyn,not active,0.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002500001.0,-73.99066,40.693244,302.0,33.0,900.0,bk0201
5994,3002095.0,175,remsen street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002500007.0,-73.991634,40.693307,302.0,33.0,900.0,bk0201
5995,3002105.0,180,montague street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002500030.0,-73.991756,40.694079,302.0,33.0,900.0,bk0201
5996,3002108.0,16,court street,11241,brooklyn,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002500044.0,-73.990577,40.693445,302.0,33.0,900.0,bk0201
5997,3002200.0,60,remsen street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002530053.0,-73.995943,40.694482,302.0,33.0,501.0,bk0201
5998,3002242.0,44,court street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002550001.0,-73.990963,40.692591,302.0,33.0,900.0,bk0201
5999,3002244.0,191,joralemon street,11201,brooklyn,not active,0.0,nyc health department audit & inspection,2021.0,0,0,0,2019.0,0,0.0,3002550008.0,-73.991785,40.692671,302.0,33.0,900.0,bk0201
6000,3002244.0,191,joralemon street,11201,brooklyn,not active,0.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002550008.0,-73.991785,40.692671,302.0,33.0,900.0,bk0201
6001,3002244.0,191,joralemon street,11201,brooklyn,not active,0.0,nyc health department audit & inspection,2021.0,0,0,0,2020.0,0,0.0,3002550008.0,-73.991785,40.692671,302.0,33.0,900.0,bk0201
6002,3002248.0,32,court street,11201,brooklyn,active,4.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002550044.0,-73.990758,40.693014,302.0,33.0,900.0,bk0201
6003,3002538.0,142-144,joralemon street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002640015.0,-73.99357,40.692909,302.0,33.0,700.0,bk0201
6004,3002539.0,150,joralemon street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002640017.0,-73.993267,40.692863,302.0,33.0,700.0,bk0201
6005,3002543.0,75,livingston street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002650001.0,-73.991742,40.691688,302.0,33.0,900.0,bk0201
6006,3002547.0,184,joralemon street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002650039.0,-73.991901,40.692671,302.0,33.0,900.0,bk0201
6007,3002549.0,50,court street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002650043.0,-73.9911,40.692314,302.0,33.0,900.0,bk0201
6008,3002556.0,85,livingston street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002660012.0,-73.990823,40.69143,302.0,33.0,900.0,bk0201
6009,3002557.0,65,court street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002660020.0,-73.991227,40.692012,302.0,33.0,900.0,bk0201
6010,3002558.0,210,joralemon street,11201,brooklyn,active,3.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,0.0,3002667501.0,-73.990491,40.692459,302.0,33.0,900.0,bk0201
6011,3002707.0,96,schermerhorn street,11201,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3002710047.0,-73.990174,40.690488,302.0,33.0,900.0,bk0201
6012,3014856.0,150,55 street,11220,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3008280001.0,-74.02093,40.646941,307.0,38.0,2200.0,bk0702
6013,3022136.0,357,9 street,11215,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3010057502.0,-73.984694,40.668403,306.0,39.0,13700.0,bk0602
6014,3024466.0,209,lincoln place,11217,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3010590061.0,-73.97334,40.675252,306.0,39.0,15900.0,bk0602
6015,3024625.0,39,plaza st west,11217,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3010640018.0,-73.971437,40.673665,306.0,39.0,15900.0,bk0602
6016,3024627.0,47,plaza street west,11217,brooklyn,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3010640024.0,-73.971319,40.673344,306.0,39.0,15900.0,bk0602
6017,3024655.0,90,eighth avenue,11215,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3010650037.0,-73.973247,40.673073,306.0,39.0,15700.0,bk0602
6018,3024765.0,118,eighth avenue,11215,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3010670045.0,-73.973738,40.672359,306.0,39.0,15700.0,bk0602
6019,3024821.0,9,prospect park west,11215,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3010680037.0,-73.970933,40.671777,306.0,39.0,16500.0,bk0602
6020,3024968.0,27,prospect park west,11215,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3010720040.0,-73.971752,40.670728,306.0,39.0,16500.0,bk0602
6021,3025018.0,35,prospect park west,11215,brooklyn,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3010730041.0,-73.972163,40.670229,306.0,39.0,16500.0,bk0602
6022,3029030.0,371,flatbush avenue,11238,brooklyn,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,3011640003.0,-73.972053,40.676641,308.0,35.0,16300.0,bk0801
